ID client,Score client (sur 100),y_pred,Âge,Genre,Type contrat,Prédiction crédit
347432,10.37,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
363556,17.83,0,24,Homme,Prêt en espèces,Pas de défaut de paiement
422199,8.64,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
442533,13.98,0,49,Homme,Prêt en espèces,Pas de défaut de paiement
422178,2.41,0,39,Homme,Prêt en espèces,Pas de défaut de paiement
128083,6.19,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
304328,5.32,0,42,Homme,Prêt en espèces,Pas de défaut de paiement
402037,1.61,0,33,Homme,Prêt renouvelable,Pas de défaut de paiement
232498,4.96,0,51,Femme,Prêt en espèces,Pas de défaut de paiement
369477,3.56,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
393615,3.13,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
338686,10.72,0,40,Femme,Prêt renouvelable,Pas de défaut de paiement
252851,4.56,0,23,Homme,Prêt en espèces,Pas de défaut de paiement
369987,2.9,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
248059,3.97,0,60,Femme,Prêt en espèces,Pas de défaut de paiement
132269,12.94,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
404340,22.72,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
434118,5.39,0,52,Femme,Prêt renouvelable,Pas de défaut de paiement
353702,7.18,0,66,Femme,Prêt en espèces,Pas de défaut de paiement
323781,1.81,0,62,Femme,Prêt en espèces,Pas de défaut de paiement
187111,5.91,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
258738,3.99,0,47,Femme,Prêt renouvelable,Pas de défaut de paiement
233757,5.88,0,28,Femme,Prêt en espèces,Pas de défaut de paiement
387095,8.58,0,26,Homme,Prêt en espèces,Pas de défaut de paiement
328488,1.83,0,39,Femme,Prêt renouvelable,Pas de défaut de paiement
198705,9.57,0,27,Femme,Prêt en espèces,Pas de défaut de paiement
391334,10.98,0,31,Femme,Prêt en espèces,Pas de défaut de paiement
408270,5.1,0,65,Femme,Prêt en espèces,Pas de défaut de paiement
163867,2.11,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
428972,8.37,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
363596,6.4,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
454464,2.38,0,63,Femme,Prêt en espèces,Pas de défaut de paiement
226445,3.16,0,62,Femme,Prêt en espèces,Pas de défaut de paiement
431533,1.47,0,38,Homme,Prêt en espèces,Pas de défaut de paiement
271612,5.61,0,22,Femme,Prêt en espèces,Pas de défaut de paiement
190891,1.55,0,41,Homme,Prêt en espèces,Pas de défaut de paiement
337426,28.05,1,36,Femme,Prêt en espèces,Défaut de paiement
273181,3.8,0,32,Homme,Prêt en espèces,Pas de défaut de paiement
247512,2.2,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
107483,13.53,0,37,Homme,Prêt en espèces,Pas de défaut de paiement
243418,4.56,0,54,Homme,Prêt en espèces,Pas de défaut de paiement
243816,12.26,0,50,Femme,Prêt en espèces,Pas de défaut de paiement
187525,7.84,0,56,Femme,Prêt en espèces,Pas de défaut de paiement
265021,23.78,0,43,Homme,Prêt en espèces,Pas de défaut de paiement
405817,11.26,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
131464,14.97,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
402117,4.4,0,54,Homme,Prêt en espèces,Pas de défaut de paiement
189109,23.68,0,38,Homme,Prêt en espèces,Pas de défaut de paiement
206969,21.28,0,53,Homme,Prêt en espèces,Pas de défaut de paiement
215090,7.02,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
387219,2.81,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
274395,14.39,0,49,Femme,Prêt en espèces,Pas de défaut de paiement
296040,3.09,0,53,Homme,Prêt en espèces,Pas de défaut de paiement
161898,6.9,0,57,Femme,Prêt en espèces,Pas de défaut de paiement
393557,2.91,0,33,Femme,Prêt en espèces,Pas de défaut de paiement
281250,16.37,0,23,Femme,Prêt en espèces,Pas de défaut de paiement
390364,4.15,0,40,Homme,Prêt en espèces,Pas de défaut de paiement
228528,3.1,0,60,Homme,Prêt en espèces,Pas de défaut de paiement
295136,26.77,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
331989,4.84,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
312275,14.02,0,64,Homme,Prêt en espèces,Pas de défaut de paiement
416459,5.04,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
454239,17.44,0,42,Homme,Prêt en espèces,Pas de défaut de paiement
254489,3.67,0,62,Femme,Prêt en espèces,Pas de défaut de paiement
252131,3.68,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
313005,3.33,0,60,Femme,Prêt en espèces,Pas de défaut de paiement
167767,2.86,0,28,Femme,Prêt renouvelable,Pas de défaut de paiement
317634,3.27,0,35,Femme,Prêt en espèces,Pas de défaut de paiement
163283,18.83,0,33,Femme,Prêt en espèces,Pas de défaut de paiement
333607,30.43,1,48,Homme,Prêt en espèces,Défaut de paiement
123841,4.76,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
299018,2.37,0,38,Homme,Prêt en espèces,Pas de défaut de paiement
315742,8.96,0,37,Femme,Prêt renouvelable,Pas de défaut de paiement
271083,9.46,0,45,Femme,Prêt en espèces,Pas de défaut de paiement
208591,5.83,0,45,Homme,Prêt renouvelable,Pas de défaut de paiement
347242,18.88,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
362278,3.1,0,50,Femme,Prêt en espèces,Pas de défaut de paiement
437382,2.21,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
169219,5.18,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
223394,4.32,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
372971,3.4,0,26,Femme,Prêt en espèces,Pas de défaut de paiement
265342,10.34,0,53,Femme,Prêt en espèces,Pas de défaut de paiement
240102,2.26,0,33,Femme,Prêt en espèces,Pas de défaut de paiement
347011,13.89,0,63,Femme,Prêt en espèces,Pas de défaut de paiement
233441,8.8,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
162099,4.61,0,53,Femme,Prêt en espèces,Pas de défaut de paiement
175077,14.43,0,36,Homme,Prêt renouvelable,Pas de défaut de paiement
218521,34.14,1,27,Homme,Prêt en espèces,Défaut de paiement
118977,3.73,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
273250,14.39,0,52,Femme,Prêt en espèces,Pas de défaut de paiement
140380,1.59,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
275207,6.55,0,32,Homme,Prêt en espèces,Pas de défaut de paiement
181938,9.1,0,50,Femme,Prêt en espèces,Pas de défaut de paiement
195993,10.9,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
234983,2.24,0,55,Femme,Prêt en espèces,Pas de défaut de paiement
426700,8.03,0,55,Femme,Prêt en espèces,Pas de défaut de paiement
254618,4.45,0,45,Femme,Prêt en espèces,Pas de défaut de paiement
315956,15.49,0,45,Homme,Prêt renouvelable,Pas de défaut de paiement
292404,14.0,0,31,Femme,Prêt en espèces,Pas de défaut de paiement
281665,2.28,0,26,Femme,Prêt en espèces,Pas de défaut de paiement
221476,7.44,0,27,Femme,Prêt en espèces,Pas de défaut de paiement
307359,3.19,0,45,Femme,Prêt en espèces,Pas de défaut de paiement
337023,4.55,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
217158,13.55,0,47,Homme,Prêt en espèces,Pas de défaut de paiement
379721,5.28,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
331336,3.53,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
165000,2.87,0,32,Femme,Prêt renouvelable,Pas de défaut de paiement
130750,5.7,0,33,Homme,Prêt en espèces,Pas de défaut de paiement
174475,15.92,0,52,Femme,Prêt en espèces,Pas de défaut de paiement
352047,3.4,0,31,Homme,Prêt en espèces,Pas de défaut de paiement
173212,6.25,0,24,Homme,Prêt en espèces,Pas de défaut de paiement
108652,8.92,0,29,Homme,Prêt renouvelable,Pas de défaut de paiement
219630,2.97,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
107894,4.85,0,34,Femme,Prêt en espèces,Pas de défaut de paiement
287769,1.32,0,39,Homme,Prêt renouvelable,Pas de défaut de paiement
256385,3.07,0,60,Homme,Prêt en espèces,Pas de défaut de paiement
360868,5.63,0,29,Homme,Prêt en espèces,Pas de défaut de paiement
265433,3.25,0,45,Femme,Prêt en espèces,Pas de défaut de paiement
437878,1.9,0,67,Femme,Prêt en espèces,Pas de défaut de paiement
205113,2.68,0,50,Femme,Prêt renouvelable,Pas de défaut de paiement
406579,9.55,0,21,Homme,Prêt renouvelable,Pas de défaut de paiement
443877,7.86,0,37,Femme,Prêt en espèces,Pas de défaut de paiement
412521,20.0,0,51,Homme,Prêt en espèces,Pas de défaut de paiement
360744,13.83,0,31,Homme,Prêt en espèces,Pas de défaut de paiement
127442,21.02,0,22,Femme,Prêt en espèces,Pas de défaut de paiement
351322,25.5,0,59,Homme,Prêt en espèces,Pas de défaut de paiement
174773,18.43,0,29,Homme,Prêt en espèces,Pas de défaut de paiement
413836,8.25,0,28,Homme,Prêt en espèces,Pas de défaut de paiement
365885,8.0,0,50,Homme,Prêt en espèces,Pas de défaut de paiement
129896,3.26,0,44,Femme,Prêt renouvelable,Pas de défaut de paiement
419569,4.65,0,37,Femme,Prêt renouvelable,Pas de défaut de paiement
424775,3.22,0,56,Femme,Prêt en espèces,Pas de défaut de paiement
115193,11.71,0,23,Homme,Prêt en espèces,Pas de défaut de paiement
171967,2.94,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
321452,10.07,0,51,Femme,Prêt en espèces,Pas de défaut de paiement
255359,41.85,1,31,Homme,Prêt en espèces,Défaut de paiement
175636,3.28,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
163671,3.7,0,39,Femme,Prêt renouvelable,Pas de défaut de paiement
270290,3.6,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
287643,1.97,0,65,Femme,Prêt en espèces,Pas de défaut de paiement
411530,5.87,0,67,Femme,Prêt en espèces,Pas de défaut de paiement
257834,2.21,0,38,Homme,Prêt en espèces,Pas de défaut de paiement
245093,4.51,0,28,Femme,Prêt en espèces,Pas de défaut de paiement
207108,16.76,0,27,Femme,Prêt en espèces,Pas de défaut de paiement
111496,5.45,0,48,Homme,Prêt en espèces,Pas de défaut de paiement
229290,2.84,0,37,Femme,Prêt en espèces,Pas de défaut de paiement
137182,20.36,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
284496,5.81,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
160159,2.2,0,34,Femme,Prêt renouvelable,Pas de défaut de paiement
142800,29.55,1,40,Homme,Prêt en espèces,Défaut de paiement
394872,2.56,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
291476,2.96,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
171202,3.4,0,35,Homme,Prêt en espèces,Pas de défaut de paiement
106780,11.54,0,37,Homme,Prêt en espèces,Pas de défaut de paiement
413270,6.65,0,31,Femme,Prêt en espèces,Pas de défaut de paiement
288215,8.17,0,33,Homme,Prêt en espèces,Pas de défaut de paiement
228187,8.57,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
227060,4.28,0,63,Homme,Prêt en espèces,Pas de défaut de paiement
322016,12.34,0,63,Homme,Prêt en espèces,Pas de défaut de paiement
106688,1.82,0,52,Femme,Prêt en espèces,Pas de défaut de paiement
302150,23.85,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
445462,4.23,0,38,Femme,Prêt en espèces,Pas de défaut de paiement
346223,12.83,0,33,Homme,Prêt en espèces,Pas de défaut de paiement
186978,1.99,0,45,Femme,Prêt en espèces,Pas de défaut de paiement
326362,5.72,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
367771,5.5,0,43,Homme,Prêt en espèces,Pas de défaut de paiement
216369,2.92,0,40,Homme,Prêt en espèces,Pas de défaut de paiement
168839,28.65,1,27,Homme,Prêt en espèces,Défaut de paiement
342149,6.6,0,39,Homme,Prêt en espèces,Pas de défaut de paiement
412420,3.42,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
196792,7.98,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
127225,2.4,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
130237,11.69,0,44,Homme,Prêt en espèces,Pas de défaut de paiement
244981,2.35,0,31,Homme,Prêt en espèces,Pas de défaut de paiement
153745,9.55,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
387803,6.66,0,49,Femme,Prêt en espèces,Pas de défaut de paiement
143308,3.76,0,31,Femme,Prêt en espèces,Pas de défaut de paiement
418955,11.91,0,27,Femme,Prêt en espèces,Pas de défaut de paiement
122602,22.64,0,51,Femme,Prêt en espèces,Pas de défaut de paiement
267777,2.59,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
185737,2.9,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
452350,1.36,0,43,Homme,Prêt renouvelable,Pas de défaut de paiement
349368,9.28,0,43,Homme,Prêt en espèces,Pas de défaut de paiement
110924,33.49,1,45,Homme,Prêt en espèces,Défaut de paiement
431717,6.34,0,56,Femme,Prêt en espèces,Pas de défaut de paiement
211465,18.14,0,35,Homme,Prêt en espèces,Pas de défaut de paiement
399980,9.05,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
306673,13.34,0,35,Femme,Prêt en espèces,Pas de défaut de paiement
398071,4.42,0,34,Homme,Prêt en espèces,Pas de défaut de paiement
399990,2.1,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
182976,5.23,0,40,Homme,Prêt en espèces,Pas de défaut de paiement
410798,7.06,0,66,Femme,Prêt en espèces,Pas de défaut de paiement
268137,1.85,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
365008,3.41,0,53,Femme,Prêt en espèces,Pas de défaut de paiement
110250,23.81,0,42,Femme,Prêt en espèces,Pas de défaut de paiement
390080,7.95,0,31,Homme,Prêt en espèces,Pas de défaut de paiement
306932,3.59,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
176745,9.27,0,47,Homme,Prêt renouvelable,Pas de défaut de paiement
248792,2.28,0,49,Femme,Prêt en espèces,Pas de défaut de paiement
255241,16.3,0,62,Femme,Prêt en espèces,Pas de défaut de paiement
242842,13.66,0,27,Homme,Prêt en espèces,Pas de défaut de paiement
324067,2.01,0,25,Homme,Prêt en espèces,Pas de défaut de paiement
231752,6.82,0,27,Homme,Prêt en espèces,Pas de défaut de paiement
372154,2.04,0,62,Femme,Prêt renouvelable,Pas de défaut de paiement
107501,7.21,0,30,Femme,Prêt renouvelable,Pas de défaut de paiement
245042,7.85,0,38,Homme,Prêt en espèces,Pas de défaut de paiement
339201,16.41,0,37,Homme,Prêt en espèces,Pas de défaut de paiement
438962,13.1,0,27,Femme,Prêt en espèces,Pas de défaut de paiement
264052,10.68,0,41,Femme,Prêt en espèces,Pas de défaut de paiement
103720,1.92,0,67,Femme,Prêt en espèces,Pas de défaut de paiement
391680,2.21,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
313446,7.74,0,53,Femme,Prêt en espèces,Pas de défaut de paiement
363966,20.4,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
355300,8.2,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
142918,2.43,0,57,Femme,Prêt en espèces,Pas de défaut de paiement
366429,15.45,0,51,Homme,Prêt en espèces,Pas de défaut de paiement
263545,4.35,0,49,Femme,Prêt en espèces,Pas de défaut de paiement
284489,27.97,1,38,Femme,Prêt en espèces,Défaut de paiement
149997,7.59,0,65,Homme,Prêt en espèces,Pas de défaut de paiement
268872,5.72,0,58,Femme,Prêt en espèces,Pas de défaut de paiement
337839,5.48,0,27,Homme,Prêt en espèces,Pas de défaut de paiement
241391,19.81,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
416950,7.46,0,37,Femme,Prêt en espèces,Pas de défaut de paiement
314697,4.33,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
197323,2.59,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
314550,2.2,0,32,Homme,Prêt en espèces,Pas de défaut de paiement
419128,6.18,0,63,Femme,Prêt en espèces,Pas de défaut de paiement
175843,2.22,0,35,Femme,Prêt en espèces,Pas de défaut de paiement
223912,3.73,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
170252,4.13,0,46,Femme,Prêt en espèces,Pas de défaut de paiement
149881,3.41,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
135377,2.7,0,66,Femme,Prêt en espèces,Pas de défaut de paiement
437320,10.62,0,29,Homme,Prêt en espèces,Pas de défaut de paiement
355969,8.13,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
109668,29.74,1,23,Homme,Prêt en espèces,Défaut de paiement
296614,27.36,1,29,Homme,Prêt en espèces,Défaut de paiement
343488,19.4,0,46,Femme,Prêt en espèces,Pas de défaut de paiement
262900,2.15,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
360093,2.27,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
300197,4.48,0,45,Homme,Prêt en espèces,Pas de défaut de paiement
450938,7.13,0,46,Femme,Prêt en espèces,Pas de défaut de paiement
354457,3.25,0,54,Femme,Prêt renouvelable,Pas de défaut de paiement
136226,5.62,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
190066,28.26,1,31,Homme,Prêt en espèces,Défaut de paiement
181230,7.44,0,34,Homme,Prêt en espèces,Pas de défaut de paiement
261729,8.03,0,27,Femme,Prêt renouvelable,Pas de défaut de paiement
366239,2.13,0,67,Femme,Prêt en espèces,Pas de défaut de paiement
196251,4.01,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
225138,6.66,0,29,Homme,Prêt renouvelable,Pas de défaut de paiement
109465,9.18,0,37,Femme,Prêt en espèces,Pas de défaut de paiement
425633,4.42,0,50,Homme,Prêt en espèces,Pas de défaut de paiement
396184,12.92,0,29,Homme,Prêt en espèces,Pas de défaut de paiement
302683,6.71,0,56,Femme,Prêt en espèces,Pas de défaut de paiement
350614,5.55,0,24,Homme,Prêt en espèces,Pas de défaut de paiement
386480,26.08,0,37,Homme,Prêt en espèces,Pas de défaut de paiement
103009,10.06,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
280268,5.67,0,63,Homme,Prêt en espèces,Pas de défaut de paiement
431886,6.76,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
210965,15.52,0,45,Femme,Prêt en espèces,Pas de défaut de paiement
117760,4.16,0,44,Homme,Prêt en espèces,Pas de défaut de paiement
416641,6.31,0,34,Homme,Prêt en espèces,Pas de défaut de paiement
213319,8.54,0,40,Homme,Prêt en espèces,Pas de défaut de paiement
384032,9.3,0,26,Femme,Prêt en espèces,Pas de défaut de paiement
450074,25.95,0,54,Homme,Prêt en espèces,Pas de défaut de paiement
173637,4.01,0,25,Homme,Prêt en espèces,Pas de défaut de paiement
305179,2.69,0,54,Homme,Prêt en espèces,Pas de défaut de paiement
130824,6.54,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
197983,17.6,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
329057,7.68,0,51,Femme,Prêt en espèces,Pas de défaut de paiement
170371,7.3,0,56,Femme,Prêt en espèces,Pas de défaut de paiement
417015,4.5,0,27,Femme,Prêt en espèces,Pas de défaut de paiement
359812,5.8,0,27,Homme,Prêt en espèces,Pas de défaut de paiement
455769,3.06,0,31,Homme,Prêt en espèces,Pas de défaut de paiement
405094,4.17,0,45,Femme,Prêt renouvelable,Pas de défaut de paiement
388403,6.27,0,50,Homme,Prêt en espèces,Pas de défaut de paiement
318106,6.73,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
329897,5.26,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
110773,15.76,0,27,Femme,Prêt en espèces,Pas de défaut de paiement
144214,3.24,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
388312,1.65,0,60,Femme,Prêt en espèces,Pas de défaut de paiement
216623,4.66,0,24,Homme,Prêt renouvelable,Pas de défaut de paiement
424200,2.49,0,53,Femme,Prêt en espèces,Pas de défaut de paiement
377832,5.7,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
266281,15.04,0,50,Femme,Prêt en espèces,Pas de défaut de paiement
383031,10.54,0,65,Femme,Prêt en espèces,Pas de défaut de paiement
312707,18.67,0,33,Femme,Prêt en espèces,Pas de défaut de paiement
344920,46.03,1,35,Femme,Prêt en espèces,Défaut de paiement
382696,5.27,0,27,Homme,Prêt en espèces,Pas de défaut de paiement
448516,3.02,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
287633,7.93,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
322529,3.76,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
196871,2.37,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
345637,3.29,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
222342,2.25,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
343961,11.03,0,62,Homme,Prêt en espèces,Pas de défaut de paiement
284618,2.1,0,37,Homme,Prêt en espèces,Pas de défaut de paiement
398241,10.76,0,39,Homme,Prêt en espèces,Pas de défaut de paiement
193611,3.85,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
140263,12.42,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
137419,1.66,0,26,Homme,Prêt en espèces,Pas de défaut de paiement
411699,3.14,0,66,Femme,Prêt en espèces,Pas de défaut de paiement
103253,6.42,0,51,Femme,Prêt en espèces,Pas de défaut de paiement
194801,2.73,0,45,Homme,Prêt en espèces,Pas de défaut de paiement
132867,2.53,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
122393,16.12,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
171466,2.69,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
240688,2.95,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
218593,8.39,0,58,Femme,Prêt en espèces,Pas de défaut de paiement
393531,1.71,0,65,Femme,Prêt en espèces,Pas de défaut de paiement
230548,4.66,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
454681,16.17,0,28,Homme,Prêt en espèces,Pas de défaut de paiement
311549,5.46,0,53,Femme,Prêt en espèces,Pas de défaut de paiement
375932,42.41,1,32,Homme,Prêt en espèces,Défaut de paiement
169401,8.25,0,50,Femme,Prêt en espèces,Pas de défaut de paiement
242643,1.06,0,49,Homme,Prêt renouvelable,Pas de défaut de paiement
229927,7.8,0,28,Homme,Prêt en espèces,Pas de défaut de paiement
328280,12.79,0,39,Homme,Prêt en espèces,Pas de défaut de paiement
144245,24.34,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
400661,21.56,0,25,Femme,Prêt en espèces,Pas de défaut de paiement
452188,2.25,0,60,Femme,Prêt en espèces,Pas de défaut de paiement
184495,2.76,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
248571,15.43,0,33,Femme,Prêt renouvelable,Pas de défaut de paiement
132747,15.85,0,57,Homme,Prêt en espèces,Pas de défaut de paiement
141342,2.49,0,38,Femme,Prêt en espèces,Pas de défaut de paiement
370269,24.07,0,43,Homme,Prêt en espèces,Pas de défaut de paiement
346210,19.84,0,22,Homme,Prêt en espèces,Pas de défaut de paiement
433317,24.93,0,48,Homme,Prêt en espèces,Pas de défaut de paiement
281913,2.37,0,31,Femme,Prêt renouvelable,Pas de défaut de paiement
350685,4.38,0,23,Femme,Prêt en espèces,Pas de défaut de paiement
435631,5.92,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
431847,1.28,0,45,Femme,Prêt renouvelable,Pas de défaut de paiement
144074,6.82,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
403546,8.58,0,25,Femme,Prêt en espèces,Pas de défaut de paiement
362663,2.64,0,56,Femme,Prêt en espèces,Pas de défaut de paiement
446314,9.25,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
397337,2.87,0,42,Femme,Prêt en espèces,Pas de défaut de paiement
110196,4.17,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
119739,3.29,0,53,Femme,Prêt renouvelable,Pas de défaut de paiement
192040,4.39,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
382313,2.33,0,39,Homme,Prêt en espèces,Pas de défaut de paiement
215935,13.96,0,53,Femme,Prêt en espèces,Pas de défaut de paiement
111105,3.89,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
209480,3.33,0,61,Homme,Prêt en espèces,Pas de défaut de paiement
249372,5.02,0,27,Femme,Prêt en espèces,Pas de défaut de paiement
297219,9.52,0,61,Homme,Prêt en espèces,Pas de défaut de paiement
149916,9.07,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
406198,2.94,0,37,Homme,Prêt en espèces,Pas de défaut de paiement
374629,18.95,0,29,Homme,Prêt en espèces,Pas de défaut de paiement
336644,4.6,0,41,Homme,Prêt en espèces,Pas de défaut de paiement
305153,32.16,1,54,Homme,Prêt renouvelable,Défaut de paiement
237643,4.46,0,56,Femme,Prêt en espèces,Pas de défaut de paiement
340147,5.11,0,27,Homme,Prêt en espèces,Pas de défaut de paiement
295222,5.61,0,42,Homme,Prêt en espèces,Pas de défaut de paiement
375502,14.27,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
428936,8.38,0,54,Homme,Prêt en espèces,Pas de défaut de paiement
199679,6.2,0,56,Femme,Prêt en espèces,Pas de défaut de paiement
220029,2.79,0,34,Femme,Prêt en espèces,Pas de défaut de paiement
117277,22.81,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
361460,1.4,0,62,Femme,Prêt en espèces,Pas de défaut de paiement
221060,11.27,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
320756,9.89,0,52,Femme,Prêt en espèces,Pas de défaut de paiement
225082,7.4,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
230476,2.45,0,26,Femme,Prêt en espèces,Pas de défaut de paiement
210165,2.47,0,35,Homme,Prêt en espèces,Pas de défaut de paiement
368742,9.07,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
107448,3.59,0,38,Femme,Prêt en espèces,Pas de défaut de paiement
112969,33.76,1,36,Homme,Prêt renouvelable,Défaut de paiement
403380,2.28,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
326923,6.99,0,45,Femme,Prêt en espèces,Pas de défaut de paiement
137556,1.67,0,51,Femme,Prêt en espèces,Pas de défaut de paiement
226147,2.32,0,38,Femme,Prêt renouvelable,Pas de défaut de paiement
429899,18.13,0,30,Homme,Prêt en espèces,Pas de défaut de paiement
280075,18.05,0,26,Homme,Prêt en espèces,Pas de défaut de paiement
378295,10.42,0,32,Homme,Prêt en espèces,Pas de défaut de paiement
365705,9.66,0,34,Femme,Prêt en espèces,Pas de défaut de paiement
108354,3.04,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
189696,14.39,0,30,Homme,Prêt en espèces,Pas de défaut de paiement
382073,4.8,0,47,Homme,Prêt en espèces,Pas de défaut de paiement
280646,7.97,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
447234,5.74,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
325048,3.76,0,31,Femme,Prêt en espèces,Pas de défaut de paiement
217289,3.57,0,34,Femme,Prêt en espèces,Pas de défaut de paiement
404665,8.06,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
221025,2.71,0,67,Femme,Prêt en espèces,Pas de défaut de paiement
370320,11.63,0,28,Femme,Prêt en espèces,Pas de défaut de paiement
178137,3.62,0,67,Femme,Prêt en espèces,Pas de défaut de paiement
419366,5.04,0,50,Homme,Prêt renouvelable,Pas de défaut de paiement
